filename,label,manipulation,video_id,split
train\fake\FaceSwap\990_008_f000152.jpg,1,FaceSwap,990_008,train
train\fake\FaceSwap\990_008_f000228.jpg,1,FaceSwap,990_008,train
train\fake\FaceSwap\990_008_f000304.jpg,1,FaceSwap,990_008,train
train\fake\FaceSwap\772_708_f000000.jpg,1,FaceSwap,772_708,train
train\fake\FaceSwap\772_708_f000085.jpg,1,FaceSwap,772_708,train
train\fake\FaceSwap\772_708_f000170.jpg,1,FaceSwap,772_708,train
train\fake\FaceSwap\772_708_f000255.jpg,1,FaceSwap,772_708,train
train\fake\FaceSwap\772_708_f000340.jpg,1,FaceSwap,772_708,train
train\fake\FaceSwap\091_116_f000000.jpg,1,FaceSwap,091_116,train
train\fake\FaceSwap\091_116_f000081.jpg,1,FaceSwap,091_116,train
train\fake\FaceSwap\091_116_f000162.jpg,1,FaceSwap,091_116,train
train\fake\FaceSwap\091_116_f000243.jpg,1,FaceSwap,091_116,train
train\fake\FaceSwap\091_116_f000324.jpg,1,FaceSwap,091_116,train
train\fake\FaceSwap\633_529_f000000.jpg,1,FaceSwap,633_529,train
train\fake\FaceSwap\633_529_f000083.jpg,1,FaceSwap,633_529,train
train\fake\FaceSwap\633_529_f000166.jpg,1,FaceSwap,633_529,train
train\fake\FaceSwap\633_529_f000249.jpg,1,FaceSwap,633_529,train
train\fake\FaceSwap\633_529_f000332.jpg,1,FaceSwap,633_529,train
train\fake\FaceSwap\686_696_f000000.jpg,1,FaceSwap,686_696,train
train\fake\FaceSwap\686_696_f000085.jpg,1,FaceSwap,686_696,train
train\fake\FaceSwap\686_696_f000170.jpg,1,FaceSwap,686_696,train
train\fake\FaceSwap\686_696_f000255.jpg,1,FaceSwap,686_696,train
train\fake\FaceSwap\686_696_f000340.jpg,1,FaceSwap,686_696,train
train\fake\FaceSwap\809_799_f000000.jpg,1,FaceSwap,809_799,train
train\fake\FaceSwap\809_799_f000091.jpg,1,FaceSwap,809_799,train
train\fake\FaceSwap\809_799_f000182.jpg,1,FaceSwap,809_799,train
train\fake\FaceSwap\809_799_f000273.jpg,1,FaceSwap,809_799,train
train\fake\FaceSwap\809_799_f000364.jpg,1,FaceSwap,809_799,train
train\fake\FaceSwap\289_228_f000000.jpg,1,FaceSwap,289_228,train
train\fake\FaceSwap\289_228_f000138.jpg,1,FaceSwap,289_228,train
train\fake\FaceSwap\289_228_f000276.jpg,1,FaceSwap,289_228,train
train\fake\FaceSwap\289_228_f000414.jpg,1,FaceSwap,289_228,train
train\fake\FaceSwap\289_228_f000552.jpg,1,FaceSwap,289_228,train
train\fake\FaceSwap\424_408_f000000.jpg,1,FaceSwap,424_408,train
train\fake\FaceSwap\424_408_f000076.jpg,1,FaceSwap,424_408,train
train\fake\FaceSwap\424_408_f000152.jpg,1,FaceSwap,424_408,train
train\fake\FaceSwap\424_408_f000228.jpg,1,FaceSwap,424_408,train
train\fake\FaceSwap\424_408_f000304.jpg,1,FaceSwap,424_408,train
train\fake\FaceSwap\471_455_f000000.jpg,1,FaceSwap,471_455,train
train\fake\FaceSwap\471_455_f000092.jpg,1,FaceSwap,471_455,train
train\fake\FaceSwap\471_455_f000184.jpg,1,FaceSwap,471_455,train
train\fake\FaceSwap\471_455_f000276.jpg,1,FaceSwap,471_455,train
train\fake\FaceSwap\471_455_f000368.jpg,1,FaceSwap,471_455,train
train\fake\FaceSwap\010_005_f000000.jpg,1,FaceSwap,010_005,train
train\fake\FaceSwap\010_005_f000096.jpg,1,FaceSwap,010_005,train
train\fake\FaceSwap\010_005_f000192.jpg,1,FaceSwap,010_005,train
train\fake\FaceSwap\010_005_f000288.jpg,1,FaceSwap,010_005,train
train\fake\FaceSwap\010_005_f000384.jpg,1,FaceSwap,010_005,train
train\fake\FaceSwap\050_059_f000000.jpg,1,FaceSwap,050_059,train
train\fake\FaceSwap\050_059_f000132.jpg,1,FaceSwap,050_059,train
train\fake\FaceSwap\050_059_f000264.jpg,1,FaceSwap,050_059,train
train\fake\FaceSwap\050_059_f000396.jpg,1,FaceSwap,050_059,train
train\fake\FaceSwap\050_059_f000528.jpg,1,FaceSwap,050_059,train
train\fake\FaceSwap\200_189_f000000.jpg,1,FaceSwap,200_189,train
train\fake\FaceSwap\200_189_f000127.jpg,1,FaceSwap,200_189,train
train\fake\FaceSwap\200_189_f000254.jpg,1,FaceSwap,200_189,train
train\fake\FaceSwap\200_189_f000381.jpg,1,FaceSwap,200_189,train
train\fake\FaceSwap\200_189_f000508.jpg,1,FaceSwap,200_189,train
train\fake\FaceSwap\336_338_f000000.jpg,1,FaceSwap,336_338,train
train\fake\FaceSwap\336_338_f000126.jpg,1,FaceSwap,336_338,train
train\fake\FaceSwap\336_338_f000252.jpg,1,FaceSwap,336_338,train
train\fake\FaceSwap\336_338_f000378.jpg,1,FaceSwap,336_338,train
train\fake\FaceSwap\336_338_f000504.jpg,1,FaceSwap,336_338,train
train\fake\FaceSwap\993_989_f000000.jpg,1,FaceSwap,993_989,train
train\fake\FaceSwap\993_989_f000102.jpg,1,FaceSwap,993_989,train
train\fake\FaceSwap\993_989_f000204.jpg,1,FaceSwap,993_989,train
train\fake\FaceSwap\993_989_f000306.jpg,1,FaceSwap,993_989,train
train\fake\FaceSwap\993_989_f000408.jpg,1,FaceSwap,993_989,train
train\fake\FaceSwap\267_286_f000000.jpg,1,FaceSwap,267_286,train
train\fake\FaceSwap\267_286_f000076.jpg,1,FaceSwap,267_286,train
train\fake\FaceSwap\267_286_f000152.jpg,1,FaceSwap,267_286,train
train\fake\FaceSwap\267_286_f000228.jpg,1,FaceSwap,267_286,train
train\fake\FaceSwap\267_286_f000304.jpg,1,FaceSwap,267_286,train
train\fake\FaceSwap\036_035_f000000.jpg,1,FaceSwap,036_035,train
train\fake\FaceSwap\036_035_f000084.jpg,1,FaceSwap,036_035,train
train\fake\FaceSwap\036_035_f000168.jpg,1,FaceSwap,036_035,train
train\fake\FaceSwap\036_035_f000252.jpg,1,FaceSwap,036_035,train
train\fake\FaceSwap\036_035_f000336.jpg,1,FaceSwap,036_035,train
train\fake\FaceSwap\368_378_f000000.jpg,1,FaceSwap,368_378,train
train\fake\FaceSwap\368_378_f000190.jpg,1,FaceSwap,368_378,train
train\fake\FaceSwap\368_378_f000380.jpg,1,FaceSwap,368_378,train
train\fake\FaceSwap\368_378_f000570.jpg,1,FaceSwap,368_378,train
train\fake\FaceSwap\368_378_f000760.jpg,1,FaceSwap,368_378,train
train\fake\FaceSwap\649_816_f000000.jpg,1,FaceSwap,649_816,train
train\fake\FaceSwap\649_816_f000102.jpg,1,FaceSwap,649_816,train
train\fake\FaceSwap\649_816_f000204.jpg,1,FaceSwap,649_816,train
train\fake\FaceSwap\649_816_f000306.jpg,1,FaceSwap,649_816,train
train\fake\FaceSwap\649_816_f000408.jpg,1,FaceSwap,649_816,train
train\fake\FaceSwap\123_119_f000000.jpg,1,FaceSwap,123_119,train
train\fake\FaceSwap\123_119_f000125.jpg,1,FaceSwap,123_119,train
train\fake\FaceSwap\123_119_f000250.jpg,1,FaceSwap,123_119,train
train\fake\FaceSwap\123_119_f000375.jpg,1,FaceSwap,123_119,train
train\fake\FaceSwap\123_119_f000500.jpg,1,FaceSwap,123_119,train
train\fake\FaceSwap\821_812_f000000.jpg,1,FaceSwap,821_812,train
train\fake\FaceSwap\821_812_f000105.jpg,1,FaceSwap,821_812,train
train\fake\FaceSwap\821_812_f000210.jpg,1,FaceSwap,821_812,train
train\fake\FaceSwap\821_812_f000315.jpg,1,FaceSwap,821_812,train
train\fake\FaceSwap\821_812_f000420.jpg,1,FaceSwap,821_812,train
train\fake\FaceSwap\072_037_f000000.jpg,1,FaceSwap,072_037,train
train\fake\FaceSwap\072_037_f000077.jpg,1,FaceSwap,072_037,train
train\fake\FaceSwap\072_037_f000154.jpg,1,FaceSwap,072_037,train
train\fake\FaceSwap\072_037_f000231.jpg,1,FaceSwap,072_037,train
train\fake\FaceSwap\072_037_f000308.jpg,1,FaceSwap,072_037,train
train\fake\FaceSwap\840_800_f000000.jpg,1,FaceSwap,840_800,train
train\fake\FaceSwap\840_800_f000084.jpg,1,FaceSwap,840_800,train
train\fake\FaceSwap\840_800_f000168.jpg,1,FaceSwap,840_800,train
train\fake\FaceSwap\840_800_f000252.jpg,1,FaceSwap,840_800,train
train\fake\FaceSwap\840_800_f000336.jpg,1,FaceSwap,840_800,train
train\fake\FaceSwap\922_898_f000000.jpg,1,FaceSwap,922_898,train
train\fake\FaceSwap\922_898_f000087.jpg,1,FaceSwap,922_898,train
train\fake\FaceSwap\922_898_f000174.jpg,1,FaceSwap,922_898,train
train\fake\FaceSwap\922_898_f000261.jpg,1,FaceSwap,922_898,train
train\fake\FaceSwap\922_898_f000348.jpg,1,FaceSwap,922_898,train
train\fake\FaceSwap\815_730_f000000.jpg,1,FaceSwap,815_730,train
train\fake\FaceSwap\815_730_f000112.jpg,1,FaceSwap,815_730,train
train\fake\FaceSwap\815_730_f000224.jpg,1,FaceSwap,815_730,train
train\fake\FaceSwap\815_730_f000336.jpg,1,FaceSwap,815_730,train
train\fake\FaceSwap\815_730_f000448.jpg,1,FaceSwap,815_730,train
train\fake\FaceSwap\724_725_f000000.jpg,1,FaceSwap,724_725,train
train\fake\FaceSwap\724_725_f000149.jpg,1,FaceSwap,724_725,train
train\fake\FaceSwap\724_725_f000298.jpg,1,FaceSwap,724_725,train
train\fake\FaceSwap\724_725_f000447.jpg,1,FaceSwap,724_725,train
train\fake\FaceSwap\724_725_f000596.jpg,1,FaceSwap,724_725,train
train\fake\FaceSwap\227_169_f000000.jpg,1,FaceSwap,227_169,train
train\fake\FaceSwap\227_169_f000110.jpg,1,FaceSwap,227_169,train
train\fake\FaceSwap\227_169_f000220.jpg,1,FaceSwap,227_169,train
train\fake\FaceSwap\227_169_f000330.jpg,1,FaceSwap,227_169,train
train\fake\FaceSwap\227_169_f000440.jpg,1,FaceSwap,227_169,train
train\fake\FaceSwap\173_171_f000000.jpg,1,FaceSwap,173_171,train
train\fake\FaceSwap\173_171_f000135.jpg,1,FaceSwap,173_171,train
train\fake\FaceSwap\173_171_f000270.jpg,1,FaceSwap,173_171,train
train\fake\FaceSwap\173_171_f000405.jpg,1,FaceSwap,173_171,train
train\fake\FaceSwap\173_171_f000540.jpg,1,FaceSwap,173_171,train
train\fake\FaceSwap\681_711_f000000.jpg,1,FaceSwap,681_711,train
train\fake\FaceSwap\681_711_f000072.jpg,1,FaceSwap,681_711,train
train\fake\FaceSwap\681_711_f000144.jpg,1,FaceSwap,681_711,train
train\fake\FaceSwap\681_711_f000216.jpg,1,FaceSwap,681_711,train
train\fake\FaceSwap\681_711_f000288.jpg,1,FaceSwap,681_711,train
train\fake\FaceSwap\504_502_f000000.jpg,1,FaceSwap,504_502,train
train\fake\FaceSwap\504_502_f000079.jpg,1,FaceSwap,504_502,train
train\fake\FaceSwap\504_502_f000158.jpg,1,FaceSwap,504_502,train
train\fake\FaceSwap\504_502_f000237.jpg,1,FaceSwap,504_502,train
train\fake\FaceSwap\504_502_f000316.jpg,1,FaceSwap,504_502,train
train\fake\FaceSwap\383_353_f000000.jpg,1,FaceSwap,383_353,train
train\fake\FaceSwap\383_353_f000089.jpg,1,FaceSwap,383_353,train
train\fake\FaceSwap\383_353_f000178.jpg,1,FaceSwap,383_353,train
train\fake\FaceSwap\383_353_f000267.jpg,1,FaceSwap,383_353,train
train\fake\FaceSwap\383_353_f000356.jpg,1,FaceSwap,383_353,train
train\fake\FaceSwap\861_858_f000000.jpg,1,FaceSwap,861_858,train
train\fake\FaceSwap\861_858_f000120.jpg,1,FaceSwap,861_858,train
train\fake\FaceSwap\861_858_f000240.jpg,1,FaceSwap,861_858,train
train\fake\FaceSwap\861_858_f000360.jpg,1,FaceSwap,861_858,train
train\fake\FaceSwap\861_858_f000480.jpg,1,FaceSwap,861_858,train
train\fake\FaceSwap\233_995_f000000.jpg,1,FaceSwap,233_995,train
train\fake\FaceSwap\233_995_f000136.jpg,1,FaceSwap,233_995,train
train\fake\FaceSwap\233_995_f000272.jpg,1,FaceSwap,233_995,train
train\fake\FaceSwap\233_995_f000408.jpg,1,FaceSwap,233_995,train
train\fake\FaceSwap\233_995_f000544.jpg,1,FaceSwap,233_995,train
train\fake\FaceSwap\141_161_f000000.jpg,1,FaceSwap,141_161,train
train\fake\FaceSwap\141_161_f000092.jpg,1,FaceSwap,141_161,train
train\fake\FaceSwap\141_161_f000184.jpg,1,FaceSwap,141_161,train
train\fake\FaceSwap\141_161_f000276.jpg,1,FaceSwap,141_161,train
train\fake\FaceSwap\141_161_f000368.jpg,1,FaceSwap,141_161,train
train\fake\FaceSwap\357_432_f000000.jpg,1,FaceSwap,357_432,train
train\fake\FaceSwap\357_432_f000086.jpg,1,FaceSwap,357_432,train
train\fake\FaceSwap\357_432_f000172.jpg,1,FaceSwap,357_432,train
train\fake\FaceSwap\357_432_f000258.jpg,1,FaceSwap,357_432,train
train\fake\FaceSwap\357_432_f000344.jpg,1,FaceSwap,357_432,train
train\fake\FaceSwap\047_862_f000000.jpg,1,FaceSwap,047_862,train
train\fake\FaceSwap\047_862_f000079.jpg,1,FaceSwap,047_862,train
train\fake\FaceSwap\047_862_f000158.jpg,1,FaceSwap,047_862,train
train\fake\FaceSwap\047_862_f000237.jpg,1,FaceSwap,047_862,train
train\fake\FaceSwap\047_862_f000316.jpg,1,FaceSwap,047_862,train
train\fake\FaceSwap\644_657_f000000.jpg,1,FaceSwap,644_657,train
train\fake\FaceSwap\644_657_f000103.jpg,1,FaceSwap,644_657,train
train\fake\FaceSwap\644_657_f000206.jpg,1,FaceSwap,644_657,train
train\fake\FaceSwap\644_657_f000309.jpg,1,FaceSwap,644_657,train
train\fake\FaceSwap\644_657_f000412.jpg,1,FaceSwap,644_657,train
train\fake\FaceSwap\819_786_f000000.jpg,1,FaceSwap,819_786,train
train\fake\FaceSwap\819_786_f000129.jpg,1,FaceSwap,819_786,train
train\fake\FaceSwap\819_786_f000258.jpg,1,FaceSwap,819_786,train
train\fake\FaceSwap\819_786_f000387.jpg,1,FaceSwap,819_786,train
train\fake\FaceSwap\819_786_f000516.jpg,1,FaceSwap,819_786,train
train\fake\FaceSwap\024_073_f000000.jpg,1,FaceSwap,024_073,train
train\fake\FaceSwap\024_073_f000076.jpg,1,FaceSwap,024_073,train
train\fake\FaceSwap\024_073_f000152.jpg,1,FaceSwap,024_073,train
train\fake\FaceSwap\024_073_f000228.jpg,1,FaceSwap,024_073,train
train\fake\FaceSwap\024_073_f000304.jpg,1,FaceSwap,024_073,train
train\fake\FaceSwap\079_076_f000000.jpg,1,FaceSwap,079_076,train
train\fake\FaceSwap\079_076_f000082.jpg,1,FaceSwap,079_076,train
train\fake\FaceSwap\079_076_f000164.jpg,1,FaceSwap,079_076,train
train\fake\FaceSwap\079_076_f000246.jpg,1,FaceSwap,079_076,train
train\fake\FaceSwap\079_076_f000328.jpg,1,FaceSwap,079_076,train
train\fake\FaceSwap\573_757_f000000.jpg,1,FaceSwap,573_757,train
train\fake\FaceSwap\573_757_f000110.jpg,1,FaceSwap,573_757,train
train\fake\FaceSwap\573_757_f000220.jpg,1,FaceSwap,573_757,train
train\fake\FaceSwap\573_757_f000330.jpg,1,FaceSwap,573_757,train
train\fake\FaceSwap\573_757_f000440.jpg,1,FaceSwap,573_757,train
train\fake\FaceSwap\248_232_f000000.jpg,1,FaceSwap,248_232,train
train\fake\FaceSwap\248_232_f000123.jpg,1,FaceSwap,248_232,train
train\fake\FaceSwap\248_232_f000246.jpg,1,FaceSwap,248_232,train
train\fake\FaceSwap\248_232_f000369.jpg,1,FaceSwap,248_232,train
train\fake\FaceSwap\248_232_f000492.jpg,1,FaceSwap,248_232,train
train\fake\FaceSwap\182_242_f000000.jpg,1,FaceSwap,182_242,train
train\fake\FaceSwap\182_242_f000082.jpg,1,FaceSwap,182_242,train
train\fake\FaceSwap\182_242_f000164.jpg,1,FaceSwap,182_242,train
train\fake\FaceSwap\182_242_f000246.jpg,1,FaceSwap,182_242,train
train\fake\FaceSwap\182_242_f000328.jpg,1,FaceSwap,182_242,train
train\fake\FaceSwap\881_856_f000000.jpg,1,FaceSwap,881_856,train
train\fake\FaceSwap\881_856_f000159.jpg,1,FaceSwap,881_856,train
train\fake\FaceSwap\881_856_f000318.jpg,1,FaceSwap,881_856,train
train\fake\FaceSwap\881_856_f000477.jpg,1,FaceSwap,881_856,train
train\fake\FaceSwap\881_856_f000636.jpg,1,FaceSwap,881_856,train
train\fake\FaceSwap\751_752_f000000.jpg,1,FaceSwap,751_752,train
train\fake\FaceSwap\751_752_f000082.jpg,1,FaceSwap,751_752,train
train\fake\FaceSwap\751_752_f000164.jpg,1,FaceSwap,751_752,train
train\fake\FaceSwap\751_752_f000246.jpg,1,FaceSwap,751_752,train
train\fake\FaceSwap\751_752_f000328.jpg,1,FaceSwap,751_752,train
train\fake\FaceSwap\318_334_f000000.jpg,1,FaceSwap,318_334,train
train\fake\FaceSwap\318_334_f000118.jpg,1,FaceSwap,318_334,train
train\fake\FaceSwap\318_334_f000236.jpg,1,FaceSwap,318_334,train
train\fake\FaceSwap\318_334_f000354.jpg,1,FaceSwap,318_334,train
train\fake\FaceSwap\318_334_f000472.jpg,1,FaceSwap,318_334,train
train\fake\FaceSwap\390_709_f000000.jpg,1,FaceSwap,390_709,train
train\fake\FaceSwap\390_709_f000074.jpg,1,FaceSwap,390_709,train
train\fake\FaceSwap\390_709_f000148.jpg,1,FaceSwap,390_709,train
train\fake\FaceSwap\390_709_f000222.jpg,1,FaceSwap,390_709,train
train\fake\FaceSwap\390_709_f000296.jpg,1,FaceSwap,390_709,train
train\fake\FaceSwap\463_464_f000000.jpg,1,FaceSwap,463_464,train
train\fake\FaceSwap\463_464_f000078.jpg,1,FaceSwap,463_464,train
train\fake\FaceSwap\463_464_f000156.jpg,1,FaceSwap,463_464,train
train\fake\FaceSwap\463_464_f000234.jpg,1,FaceSwap,463_464,train
train\fake\FaceSwap\463_464_f000312.jpg,1,FaceSwap,463_464,train
train\fake\FaceSwap\569_921_f000000.jpg,1,FaceSwap,569_921,train
train\fake\FaceSwap\569_921_f000073.jpg,1,FaceSwap,569_921,train
train\fake\FaceSwap\569_921_f000146.jpg,1,FaceSwap,569_921,train
train\fake\FaceSwap\569_921_f000219.jpg,1,FaceSwap,569_921,train
train\fake\FaceSwap\569_921_f000292.jpg,1,FaceSwap,569_921,train
train\fake\FaceSwap\158_379_f000000.jpg,1,FaceSwap,158_379,train
train\fake\FaceSwap\158_379_f000085.jpg,1,FaceSwap,158_379,train
train\fake\FaceSwap\158_379_f000170.jpg,1,FaceSwap,158_379,train
train\fake\FaceSwap\158_379_f000255.jpg,1,FaceSwap,158_379,train
train\fake\FaceSwap\158_379_f000340.jpg,1,FaceSwap,158_379,train
train\fake\FaceSwap\284_263_f000000.jpg,1,FaceSwap,284_263,train
train\fake\FaceSwap\284_263_f000074.jpg,1,FaceSwap,284_263,train
train\fake\FaceSwap\284_263_f000148.jpg,1,FaceSwap,284_263,train
train\fake\FaceSwap\284_263_f000222.jpg,1,FaceSwap,284_263,train
train\fake\FaceSwap\284_263_f000296.jpg,1,FaceSwap,284_263,train
train\fake\FaceSwap\702_612_f000000.jpg,1,FaceSwap,702_612,train
train\fake\FaceSwap\702_612_f000104.jpg,1,FaceSwap,702_612,train
train\fake\FaceSwap\702_612_f000208.jpg,1,FaceSwap,702_612,train
train\fake\FaceSwap\702_612_f000312.jpg,1,FaceSwap,702_612,train
train\fake\FaceSwap\702_612_f000416.jpg,1,FaceSwap,702_612,train
train\fake\FaceSwap\789_753_f000000.jpg,1,FaceSwap,789_753,train
train\fake\FaceSwap\789_753_f000141.jpg,1,FaceSwap,789_753,train
train\fake\FaceSwap\789_753_f000282.jpg,1,FaceSwap,789_753,train
train\fake\FaceSwap\789_753_f000423.jpg,1,FaceSwap,789_753,train
train\fake\FaceSwap\789_753_f000564.jpg,1,FaceSwap,789_753,train
train\fake\FaceSwap\804_738_f000000.jpg,1,FaceSwap,804_738,train
train\fake\FaceSwap\804_738_f000089.jpg,1,FaceSwap,804_738,train
train\fake\FaceSwap\804_738_f000178.jpg,1,FaceSwap,804_738,train
train\fake\FaceSwap\804_738_f000267.jpg,1,FaceSwap,804_738,train
train\fake\FaceSwap\804_738_f000356.jpg,1,FaceSwap,804_738,train
train\fake\FaceSwap\276_185_f000000.jpg,1,FaceSwap,276_185,train
train\fake\FaceSwap\276_185_f000082.jpg,1,FaceSwap,276_185,train
train\fake\FaceSwap\276_185_f000164.jpg,1,FaceSwap,276_185,train
train\fake\FaceSwap\276_185_f000246.jpg,1,FaceSwap,276_185,train
train\fake\FaceSwap\276_185_f000328.jpg,1,FaceSwap,276_185,train
train\fake\FaceSwap\965_948_f000000.jpg,1,FaceSwap,965_948,train
train\fake\FaceSwap\965_948_f000086.jpg,1,FaceSwap,965_948,train
train\fake\FaceSwap\965_948_f000172.jpg,1,FaceSwap,965_948,train
train\fake\FaceSwap\965_948_f000258.jpg,1,FaceSwap,965_948,train
train\fake\FaceSwap\965_948_f000344.jpg,1,FaceSwap,965_948,train
train\fake\FaceSwap\770_791_f000000.jpg,1,FaceSwap,770_791,train
train\fake\FaceSwap\770_791_f000083.jpg,1,FaceSwap,770_791,train
train\fake\FaceSwap\770_791_f000166.jpg,1,FaceSwap,770_791,train
train\fake\FaceSwap\770_791_f000249.jpg,1,FaceSwap,770_791,train
train\fake\FaceSwap\770_791_f000332.jpg,1,FaceSwap,770_791,train
train\fake\FaceSwap\488_399_f000000.jpg,1,FaceSwap,488_399,train
train\fake\FaceSwap\488_399_f000129.jpg,1,FaceSwap,488_399,train
train\fake\FaceSwap\488_399_f000258.jpg,1,FaceSwap,488_399,train
train\fake\FaceSwap\488_399_f000387.jpg,1,FaceSwap,488_399,train
train\fake\FaceSwap\488_399_f000516.jpg,1,FaceSwap,488_399,train
train\fake\FaceSwap\282_238_f000000.jpg,1,FaceSwap,282_238,train
train\fake\FaceSwap\282_238_f000148.jpg,1,FaceSwap,282_238,train
train\fake\FaceSwap\282_238_f000296.jpg,1,FaceSwap,282_238,train
train\fake\FaceSwap\282_238_f000444.jpg,1,FaceSwap,282_238,train
train\fake\FaceSwap\282_238_f000592.jpg,1,FaceSwap,282_238,train
train\fake\FaceSwap\613_685_f000000.jpg,1,FaceSwap,613_685,train
train\fake\FaceSwap\613_685_f000103.jpg,1,FaceSwap,613_685,train
train\fake\FaceSwap\613_685_f000206.jpg,1,FaceSwap,613_685,train
train\fake\FaceSwap\613_685_f000309.jpg,1,FaceSwap,613_685,train
train\fake\FaceSwap\613_685_f000412.jpg,1,FaceSwap,613_685,train
train\fake\FaceSwap\547_574_f000000.jpg,1,FaceSwap,547_574,train
train\fake\FaceSwap\547_574_f000123.jpg,1,FaceSwap,547_574,train
train\fake\FaceSwap\547_574_f000246.jpg,1,FaceSwap,547_574,train
train\fake\FaceSwap\547_574_f000369.jpg,1,FaceSwap,547_574,train
train\fake\FaceSwap\547_574_f000492.jpg,1,FaceSwap,547_574,train
train\fake\FaceSwap\274_412_f000000.jpg,1,FaceSwap,274_412,train
train\fake\FaceSwap\274_412_f000118.jpg,1,FaceSwap,274_412,train
train\fake\FaceSwap\274_412_f000236.jpg,1,FaceSwap,274_412,train
train\fake\FaceSwap\274_412_f000354.jpg,1,FaceSwap,274_412,train
train\fake\FaceSwap\274_412_f000472.jpg,1,FaceSwap,274_412,train
train\fake\FaceSwap\566_617_f000000.jpg,1,FaceSwap,566_617,train
train\fake\FaceSwap\566_617_f000077.jpg,1,FaceSwap,566_617,train
train\fake\FaceSwap\566_617_f000154.jpg,1,FaceSwap,566_617,train
train\fake\FaceSwap\566_617_f000231.jpg,1,FaceSwap,566_617,train
train\fake\FaceSwap\566_617_f000308.jpg,1,FaceSwap,566_617,train
train\fake\FaceSwap\384_932_f000000.jpg,1,FaceSwap,384_932,train
train\fake\FaceSwap\384_932_f000115.jpg,1,FaceSwap,384_932,train
train\fake\FaceSwap\384_932_f000230.jpg,1,FaceSwap,384_932,train
train\fake\FaceSwap\384_932_f000345.jpg,1,FaceSwap,384_932,train
train\fake\FaceSwap\384_932_f000460.jpg,1,FaceSwap,384_932,train
train\fake\FaceSwap\388_308_f000000.jpg,1,FaceSwap,388_308,train
train\fake\FaceSwap\388_308_f000125.jpg,1,FaceSwap,388_308,train
train\fake\FaceSwap\388_308_f000250.jpg,1,FaceSwap,388_308,train
train\fake\FaceSwap\388_308_f000375.jpg,1,FaceSwap,388_308,train
train\fake\FaceSwap\388_308_f000500.jpg,1,FaceSwap,388_308,train
train\fake\FaceSwap\363_343_f000000.jpg,1,FaceSwap,363_343,train
train\fake\FaceSwap\363_343_f000074.jpg,1,FaceSwap,363_343,train
train\fake\FaceSwap\363_343_f000148.jpg,1,FaceSwap,363_343,train
train\fake\FaceSwap\363_343_f000222.jpg,1,FaceSwap,363_343,train
train\fake\FaceSwap\363_343_f000296.jpg,1,FaceSwap,363_343,train
train\fake\FaceSwap\747_854_f000000.jpg,1,FaceSwap,747_854,train
train\fake\FaceSwap\747_854_f000073.jpg,1,FaceSwap,747_854,train
train\fake\FaceSwap\747_854_f000146.jpg,1,FaceSwap,747_854,train
train\fake\FaceSwap\747_854_f000219.jpg,1,FaceSwap,747_854,train
train\fake\FaceSwap\747_854_f000292.jpg,1,FaceSwap,747_854,train
train\fake\FaceSwap\319_352_f000000.jpg,1,FaceSwap,319_352,train
train\fake\FaceSwap\319_352_f000105.jpg,1,FaceSwap,319_352,train
train\fake\FaceSwap\319_352_f000210.jpg,1,FaceSwap,319_352,train
train\fake\FaceSwap\319_352_f000315.jpg,1,FaceSwap,319_352,train
train\fake\FaceSwap\319_352_f000420.jpg,1,FaceSwap,319_352,train
train\fake\FaceSwap\705_707_f000000.jpg,1,FaceSwap,705_707,train
train\fake\FaceSwap\705_707_f000118.jpg,1,FaceSwap,705_707,train
train\fake\FaceSwap\705_707_f000236.jpg,1,FaceSwap,705_707,train
train\fake\FaceSwap\705_707_f000354.jpg,1,FaceSwap,705_707,train
train\fake\FaceSwap\705_707_f000472.jpg,1,FaceSwap,705_707,train
train\fake\FaceSwap\756_503_f000000.jpg,1,FaceSwap,756_503,train
train\fake\FaceSwap\756_503_f000142.jpg,1,FaceSwap,756_503,train
train\fake\FaceSwap\756_503_f000284.jpg,1,FaceSwap,756_503,train
train\fake\FaceSwap\756_503_f000426.jpg,1,FaceSwap,756_503,train
train\fake\FaceSwap\756_503_f000568.jpg,1,FaceSwap,756_503,train
train\fake\FaceSwap\858_861_f000000.jpg,1,FaceSwap,858_861,train
train\fake\FaceSwap\858_861_f000120.jpg,1,FaceSwap,858_861,train
train\fake\FaceSwap\858_861_f000240.jpg,1,FaceSwap,858_861,train
train\fake\FaceSwap\858_861_f000360.jpg,1,FaceSwap,858_861,train
train\fake\FaceSwap\858_861_f000480.jpg,1,FaceSwap,858_861,train
train\fake\FaceSwap\389_480_f000000.jpg,1,FaceSwap,389_480,train
train\fake\FaceSwap\389_480_f000078.jpg,1,FaceSwap,389_480,train
train\fake\FaceSwap\389_480_f000156.jpg,1,FaceSwap,389_480,train
train\fake\FaceSwap\389_480_f000234.jpg,1,FaceSwap,389_480,train
train\fake\FaceSwap\389_480_f000312.jpg,1,FaceSwap,389_480,train
train\fake\FaceSwap\572_554_f000000.jpg,1,FaceSwap,572_554,train
train\fake\FaceSwap\572_554_f000086.jpg,1,FaceSwap,572_554,train
train\fake\FaceSwap\572_554_f000172.jpg,1,FaceSwap,572_554,train
train\fake\FaceSwap\572_554_f000258.jpg,1,FaceSwap,572_554,train
train\fake\FaceSwap\572_554_f000344.jpg,1,FaceSwap,572_554,train
